open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol
2022-12-08 01:00:00,0.403,0.41,0.394,0.398,840532,2022-12-09 00:59:59,337772.2687,1648,308093.2,124083.2494,TSLA
2022-12-09 01:00:00,0.402,0.405,0.395,0.398,875889.8,2022-12-10 00:59:59,349512.3334,1566,347575.4,139066.8367,TSLA
2022-12-10 01:00:00,0.387,0.393,0.385,0.391,556129.6,2022-12-11 00:59:59,216331.6853,1421,310621.6,121097.1405,TSLA
2022-12-11 01:00:00,0.371,0.374,0.363,0.364,773351.9,2022-12-12 00:59:59,284366.4197,1740,297347.8,109489.4889,TSLA
2022-12-12 01:00:00,0.367,0.369,0.344,0.349,2741999.5,2022-12-13 00:59:59,971107.898,5303,1188739.9,421706.1885,TSLA
2022-12-13 01:00:00,0.349,0.364,0.346,0.35,1640694.6,2022-12-14 00:59:59,578622.0746,2871,806841.7,285311.6233,TSLA
2022-12-14 01:00:00,0.342,0.347,0.34,0.344,528930.2,2022-12-15 00:59:59,181578.8362,1020,237117.8,81548.3271,TSLA
2022-12-15 01:00:00,0.343,0.345,0.332,0.335,990805.1,2022-12-16 00:59:59,334258.3745,1562,356987.5,120533.4225,TSLA
2022-12-16 01:00:00,0.329,0.338,0.326,0.334,555560.2,2022-12-17 00:59:59,185071.5562,1217,279212.9,93163.0248,TSLA
2022-12-17 01:00:00,0.286,0.297,0.285,0.293,1345976,2022-12-18 00:59:59,389534.0994,2148,652748.1,189362.5973,TSLA
2022-12-18 01:00:00,0.298,0.301,0.288,0.29,1512514.3,2022-12-19 00:59:59,444046.9721,3076,743747.7,218912.7565,TSLA
2022-12-19 01:00:00,0.293,0.3,0.29,0.299,829372.7,2022-12-20 00:59:59,245333.4363,1095,454561.1,134524.0663,TSLA
2022-12-20 01:00:00,0.344,0.378,0.343,0.358,6025096.9,2022-12-21 00:59:59,2192597.047,11256,2969856.4,1083243.3383,TSLA
2022-12-21 01:00:00,0.33,0.334,0.313,0.324,1591332.6,2022-12-22 00:59:59,513735.9361,3000,682689.3,220985.9065,TSLA
2022-12-22 01:00:00,0.317,0.322,0.315,0.318,813269.9,2022-12-23 00:59:59,258570.1066,1300,351931,112172.8272,TSLA
2022-12-23 01:00:00,0.319,0.326,0.312,0.319,1271382.4,2022-12-24 00:59:59,404374.8127,1912,688532.4,220067.3573,TSLA
2022-12-24 01:00:00,0.323,0.327,0.32,0.323,695575.2,2022-12-25 00:59:59,224941.637,1178,276554.7,89642.3262,TSLA
2022-12-25 01:00:00,0.321,0.332,0.315,0.32,3559544.5,2022-12-26 00:59:59,1145783.1459,4823,1509033,488021.8596,TSLA
2022-12-26 01:00:00,0.32,0.322,0.31,0.317,3510270.2,2022-12-27 00:59:59,1110189.1346,4601,1391541.7,441140.1196,TSLA
2022-12-27 01:00:00,0.317,0.323,0.31,0.313,3485200.6,2022-12-28 00:59:59,1103693.5016,4758,1559264.3,495325.6962,TSLA
2022-12-28 01:00:00,0.313,0.319,0.305,0.306,1674189.8,2022-12-29 00:59:59,522015.2684,2851,772921.9,241818.5757,TSLA
2022-12-29 01:00:00,0.3,0.313,0.298,0.304,1911099.6,2022-12-30 00:59:59,580027.1116,3632,888330.3,270135.6057,TSLA
2022-12-30 01:00:00,0.304,0.313,0.293,0.3,2430126.4,2022-12-31 00:59:59,729392.8964,3468,1114042.4,334142.4839,TSLA
2022-12-31 01:00:00,0.299,0.304,0.285,0.299,1832028.9,2023-01-01 00:59:59,543574.0232,3064,813605.2,242237.2831,TSLA
2023-01-01 01:00:00,0.299,0.3,0.293,0.298,339251.6,2023-01-02 00:59:59,100830.7667,633,105712.7,31497.6523,TSLA
2023-01-02 01:00:00,0.299,0.304,0.298,0.304,475660.3,2023-01-03 00:59:59,142927.5596,708,187597,56525.2017,TSLA
2023-01-03 01:00:00,0.305,0.311,0.304,0.307,495453.9,2023-01-04 00:59:59,152494.1251,650,247393.7,76278.263,TSLA
2023-01-04 01:00:00,0.307,0.312,0.303,0.311,776866.8,2023-01-05 00:59:59,238836.0491,1004,379272.4,116911.8017,TSLA
2023-01-05 01:00:00,0.308,0.318,0.307,0.31,1018516,2023-01-06 00:59:59,317590.5153,1552,461522.1,144611.4087,TSLA
2023-01-06 01:00:00,0.3,0.303,0.292,0.294,949247.4,2023-01-07 00:59:59,282672.5946,1323,350066.9,104449.0868,TSLA
2023-01-07 01:00:00,0.297,0.302,0.295,0.297,1926985.4,2023-01-08 00:59:59,574215.0631,2329,948162,283223.4217,TSLA
2023-01-08 01:00:00,0.297,0.302,0.297,0.298,315775.8,2023-01-09 00:59:59,94551.8785,432,200016.7,59943.3368,TSLA
2023-01-09 01:00:00,0.299,0.307,0.298,0.302,1336684.8,2023-01-10 00:59:59,404112.8398,1553,704825.6,213412.2676,TSLA
2023-01-10 01:00:00,0.307,0.326,0.304,0.311,2883987.8,2023-01-11 00:59:59,909088.8236,3981,1390286.4,438982.2915,TSLA
2023-01-11 01:00:00,0.361,0.409,0.336,0.402,27396125.4,2023-01-12 00:59:59,10255990.5067,52227,13577749.9,5091116.9004,TSLA
2023-01-12 01:00:00,0.357,0.368,0.338,0.341,6175811.5,2023-01-13 00:59:59,2198258.2555,9581,2560909.5,917888.0863,TSLA
2023-01-13 01:00:00,0.36,0.39,0.357,0.373,4142793.8,2023-01-14 00:59:59,1534557.2702,6589,1969747.2,731279.4353,TSLA
